"sentence","category","transformed_sentence"
"ITS IGHT BUT SPOTIFY BETTER","OTHER",""
"I been trying to download the app for at least 30 minutes .","OTHER","tri minut app download"
"No luck yet","OTHER",""
"Easy, reliable, consistent","OTHER",""
"I always find the music i want","OTHER",""
"Its a awsome app it just takes to long to download :/ but yes it has all of the songs i wanted.","OTHER",""
"I tried to download a song and it wouldn't it didn't even know who meek mills is like the hell","OTHER","song hell download tri mill meek"
"I've had frostwire for years now.","OTHER",""
"I've tried everyone else and no body beats frostwire!","OTHER","tri wire beat bodi"
"I love ds.","OTHER",""
"App.","OTHER",""
"All of my favorite songs are now in my playlist!","OTHER",""
"Tnx.","OTHER",""
"To developer","OTHER",""
"Love it!","OTHER",""
"Quick downloader with artist art huge","OTHER",""
"Its good it takes a good minute to search songs ive olny had 1 or 2 here an there that won't download but that mite b of wired connection but u guys did good alot better than music maniac id give you guys 5 stars if you could make searching Little bit faster","OTHER","minut search connect song download guy bit lot star maniac music"
"This has so much music for me","OTHER",""
"How Can I listen to the music b4 I decide if I want to download that music?","INFORMATION SEEKING","download listen decid music"
"Sucks now wish it never updated!","FEATURE REQUEST",""
"Whats wrong with updated version its not working when i open app its shows UNFORTUNATELY FROSTWIRE STOPPED WORKING do something i want this app its awesome previous version was nice","OTHER","frost app version wire stop"
"It's alright.","OTHER",""
"However, I don't like how it's not downloaded into my phone!","OTHER",""
"I use frostwire to get all my music it searches kinda slow but downloads really fast.","OTHER","download wire frost search music"
"Overall good.","OTHER",""
"Its fast searching and fast at downloading!","OTHER",""
"Its a pretty awesome app that I will recommend","OTHER",""
"cant download on my phone","PROBLEM DISCOVERY",""
"Love the app and the engine.","OTHER",""
"Lets me get a lot of movies and music.","OTHER",""
"And if it's not showing up, i just give it time and patience and i usually get that result sooner or later.","INFORMATION GIVING","time patienc result sooner"
"Thx!","OTHER",""
"Love this app no problems what so ever","OTHER",""
"i love it i download my favorite song","OTHER","song love favorit download"
"If you want a remix of a classic, or a remix of a remix.","OTHER",""
"Look no further.This is garbage and you know you're the dumpster.","OTHER",""
"Shame on you.","OTHER",""
"Doesn't find any songs i like!!","PROBLEM DISCOVERY",""
"When I try to search something it takes forever for the songs to pop up but other than that everything is good","INFORMATION GIVING","pop tri search song"
"Love it works great sometimes slow but still love it","OTHER",""
"Its a cool app has almost every song you can think of including the exact same ones from YouTube","OTHER","cool song app includ tube"
"It suddenly stops working.","OTHER",""
"Hoping you'll fix this","INFORMATION GIVING",""
"The app launches while I'm on the Internet and doesn't go away.","OTHER",""
"Very frustrating.","OTHER",""
"ABSOLUTELY HORRIBLE.","OTHER",""
"It downloaded full albums and deleted multiple songs off my phone.","OTHER","phone song album download"
"I'm very upset.","OTHER",""
"Don't use its an awful app","INFORMATION SEEKING",""
"yeah love it","OTHER",""
"I search for music and nothing.","OTHER",""
"I have the galaxy s5.","OTHER",""
"Man why update this app when it was so perfect.","OTHER",""
"I feel lost now I don't know what to do about this.","OTHER",""
"I've always used this app for all my androids works perfect.","OTHER",""
"all my music I look for is here and downloads in seconds.","INFORMATION GIVING",""
"Its doesn't bring up all the song","OTHER",""
"Thanks 4 app","OTHER",""
"Couldn't find any of my songs","PROBLEM DISCOVERY",""
"Its a really nice app but when you delete the app all of the things you got off of it gets deleted too.","OTHER",""
"Its fast but also slow","OTHER",""
"Great job loved it Best of the Best.","OTHER",""
"5 Stars all the Way.","OTHER",""
"Awesome!","OTHER",""
"Thanks","OTHER",""
"I get all the songs i want it acts up somtimes but still the best","OTHER",""
"Cool app","OTHER",""
"It doesn't work at all its horrible","PROBLEM DISCOVERY",""
"Can it download youtube videos?","OTHER",""
"I want a app that downloads yt  videos if this doesn't  then do you know any that  do.","OTHER",""
"When I download music it deletes it","OTHER",""
"Horrible and don't waste your time","INFORMATION GIVING",""
"I have used frostwire for a very long time now, initially on my pc.","OTHER",""
"The results used to be amazing, I could get even the most random songs.","OTHER",""
"Sadly I have seen this app go completely downhill.","OTHER",""
"I completely understand why they have had to comply with Google plus rules and that they two would prefer to be able to reinstate YouTube & soundcloud results.","OTHER","reinstat result understand cloud rule compli tube prefer"
"I have tried on many occasions to download frostwire plus as advised, however, it just won't work on my phone.","PROBLEM DISCOVERY","frost download tri wire phone occas"
"It states ""file cannot be rendered"".","PROBLEM DISCOVERY",""
"Sorry guys.","OTHER",""
"Revised review.Having been advised to download the ""Plus"" version by the Devs i will now give it 4 stars as searching gives far greater results with this version.","OTHER","review search advis result download version revis gife deb star"
"Only thing missing for me is the ability to listen to the track BEFORE downloading,then I'll give it 5 stars.","OTHER","track download abil star listen miss"
"Thankyou.","OTHER",""
"My wi-fi is top notch but when I search for music it's takes about eleven minutes to find one source.","OTHER","minut search notch sourc music"
"On the other hand the download speed is amazing!!","OTHER","amaz speed hand download"
"I liked that the download goes so fast but sometimes it doesn't have the songs I want.","PROBLEM DISCOVERY","sometim song like download"
"It would be 5 stars if it did.","OTHER",""
"Best Music Critic Ever!","OTHER",""
"About 200 songs and now all I have is 30 something.","OTHER",""
"It was great when i first got it.","OTHER",""
"Want let me listen to it before I download a song only gives me the option to to download then I can listen to it","OTHER","gife listen song option download"
"very very love it","OTHER",""
"I hate it how that frostwire got rid of downloading music from youtube, and latly I wasnt able to download thing from sound cloud, have they removed that to?!?!?!","PROBLEM DISCOVERY","frost hate download wire cloud remov tube music"
"It won't let me download anything.","OTHER",""
"It will take me to the transfer page and nothing is on there and nothing is downloading","OTHER",""
"Wicked","OTHER",""
"this is a decent app but all i can find is covers","OTHER",""
"Best app for movies&music","OTHER",""
"Good","OTHER",""
"Didn't find half the music I wanted","OTHER",""
"Sucks","OTHER",""
"Greta app but it needs a better search system, when I go to download legal fully binding legal music I often get covers and terrible clones or recordings.","FEATURE REQUEST","record search bind cover app download clone system music"
"This would increase functionality and overall user experience","OTHER","increas function user experi"
"Only downloader thar worked for me","OTHER",""
"Finding all the songs I love and many I'd forgotten.","OTHER","find song love forgotten"
"all in one app!","OTHER",""
"So cool and easy to use :) Thanks for this!","OTHER",""
"It did nothing","OTHER",""
"Really good","OTHER",""
"All of my issues from before have been solved.","OTHER",""
"80% of the problems were my doing.","OTHER",""
"So sorry for the 3 star previous rate.","OTHER",""
"Great app!","OTHER",""
"Nothing like it.","OTHER",""
"I used to loved this apps but why it load so slow and frezzy","OTHER",""
"The only way I get to access music that I love and find online.","OTHER","acc line love music"
"No viruses.","OTHER",""
"No disturbing adds.","OTHER",""
"Just music.","OTHER",""
"Love this app.","OTHER",""
"I used to love this app I've been using for quite some years now I used to be able to punch in anything names of DJs mix CDs anything but now since the update nothing it used to be able to pull up YouTube SoundCloud this update really sucks all of my friends used to ask me where you get all these fabulous Mix on your phone and I would always tell th sometimes the first way was the best way to believe it or not but every app designer is constantly updating, fixing something that wasn't even broke and you mes","INFORMATION SEEKING","love tell friend name believ pull broke app phone use fix mix punch suck design cloud updat tube"
"Doesn't have YouTube anymore.sucks and can't find any songs","PROBLEM DISCOVERY",""
