"sentence","category","transformed_sentence"
"The only missing feature is drive/next loud integrations.","FEATURE REQUEST",""
"Switched from ES to Amaze and I haven't regretted it so far.","OTHER",""
"This file","OTHER",""
"explorer contains all the necessities in an explorer app, except it crashes","PROBLEM DISCOVERY","necess app explor contain crash"
"when you try to use it to open a RAR file from another app.","INFORMATION GIVING","app file tri arr"
"UI is very","OTHER",""
"beautiful and app is fast.","OTHER",""
"Keep up the good work devs!","OTHER",""
"ES was getting too intrusive.","OTHER",""
"Switched to Amaze and found the file manager","OTHER","switch manag found amaz file"
"I always wanted.","OTHER",""
"Cool and no lag very cool !","OTHER",""
"We need more apps like this!","FEATURE REQUEST",""
"Waiting for built-in viewer & media player
Please add SMB support, and then it'll be the perfect file manager app.","FEATURE REQUEST","support add player built app medium viewer manag pleas file wait"
"Great.Better than ES File Manager.","OTHER",""
"I like to eat butt
I recently created a network drive using OpenMediaVault and was looking for","OTHER","creat network use butt look drive multimedium eat"
"an app to transfer to my net drive.","OTHER",""
"Didnt like ESFileExplorer because of","OTHER",""
"the ads and ""unlock"" features.","OTHER",""
"This app does everything I need AND looks","OTHER",""
"clean!","OTHER",""
"Even if this was a trial to show its functionality I'd pay money for","OTHER","money function trial pay"
"this when the trial was done.","OTHER",""
"Thank you dev for this perfect file/smb app!","OTHER","sob app thank file"
"File manager made easy.","OTHER",""
"Great open source file manager.","OTHER",""
"Very Good App
It's just amazing😃
Excellent
Great app
Amazing app!","OTHER",""
"Great app
needs some improvement in encryption and ability to use it to choose an","FEATURE REQUEST","improv choos app abil encrypt"
"encripted file.","OTHER",""
"works good, perfect UI, thanks
Fantastic app, really appreciate it.","OTHER",""
"Thanks
Love it
It is a good file manager.","OTHER","love manag thank file"
"There is just one problem that folders could not","PROBLEM DISCOVERY",""
"be copied to otg drive it shows an error while copying to the drive or","PROBLEM DISCOVERY","tog copi drive error"
"creating a new folder.","OTHER",""
"And each time opening the drive it asks to select","OTHER",""
"the drive
I used to use ES explorer before it became a giant piece of Bloatware.","OTHER","ware bloat explor drive piec"
"This","OTHER",""
"came highly recomended from a friend.","OTHER",""
"And it lives up to it.","OTHER",""
"Hast Responsible Representation Progressive Respectful True Logic?","OTHER",""
"The best file manager, FOSS, free, fast, great UI, not sketchy.","OTHER",""
"An absolute blast to use.","OTHER",""
"I've been using it since 4 years ago, as a root user and always works well
Amazed.","OTHER","root user amaz use"
"I installed it via f-droid but it's been really really good, simple to use and efficient.","OTHER","effici druid instal simpl"
"Especially the integrated FTP server!","OTHER",""
"Sometimes it keep on stopping
Perfect file browser.","OTHER",""
"Works great with rooted devices.","OTHER",""
"Open source.","OTHER",""
"Great function.","OTHER",""
"Loads of features.","OTHER",""
"Finally an acceptable replacement for certain file managErS I found to be spyware.","OTHER","ware spi replac found manag file"
"Great opensource file manager
Would have given 5 stars but not able to extract subtitle files that got easily extracted on es file explorer.using mi a1 on 7.1.2 by the way.","OTHER","sourc extract use star explor manag file"
"overall a really good file manager and Happy to see it's open source and ad free.","OTHER",""
"Best filemanager Simple, eye candy and useful!","OTHER","candi manag eye file"
"Simply beautiful Great design, easy on the eyes and easy to navigate.","OTHER","easi design eye navig"
"I have one issue, no editor?","PROBLEM DISCOVERY",""
"I was attempting to make a edit to build.prop, but noticed no editor.","OTHER","prop edit editor attempt notic build"
"I opened with ES Note and made the change, but that would be my only complaint.","INFORMATION GIVING",""
"Other than that, excellent!","OTHER",""
"Clean interface and functional.","OTHER",""
"It would be nice if the APK backup function could rename files with their version number like ES File Explorer did.","FEATURE REQUEST","version explor renam backup file function"
"Great ui
Had earlier issues with accessing SD card, all now fixed.","INFORMATION GIVING","issu card fix access"
"Only issue I have now is getting Properties of large folder (488 items) the app crashes.","PROBLEM DISCOVERY","properti app crash issu folder item get"
"Apart from that, this is an Amazing file manager.","OTHER",""
"Fast, no bloatware and does absolutely everything I ever need.","OTHER",""
"Really nice.","OTHER",""
"Obviously the material design is a center point here.","INFORMATION GIVING",""
"But it's a very good file manager.","OTHER",""
"Do much so that it almost replaced ES for me.","OTHER",""
"Only thing I'm missing is network folder and ftpsupport
Great app hard to fault it I can only fault it for not having integrations with cloud storage providers otherwise 5*s.","FEATURE REQUEST","support network fault integr folder provid miss storag"
"If you are just looking at things on your device then look no further.","OTHER",""
"Why is this exactly the same with File Manager?","INFORMATION SEEKING",""
"Add option for hide the file/folder we do not want them to be appeared?","INFORMATION SEEKING","add hide appear folder option file"
":)
A commit log is not a changelog
My new favorite.","OTHER","chang favorit commit log"
"This is the best material design file manager I've found.","OTHER","manag materi design file found"
"I was going to comment that it needs a better icon, but the icon here on the Play Store looks ok.","FEATURE REQUEST","icon look store comment play"
"Unfortunately, for some reason, that is not the icon in the app, and therefore not the icon that shows up on my phone.","OTHER","reason app phone icon"
"Can we get an update with the new/better icon included?","INFORMATION SEEKING",""
"Very Promising This is definitely one of my favorite file managers.","OTHER",""
"I think it would be perfect if there were a share/cloud option and for it to be compatible with DiskUsage but aside from that, it's a beautiful app!","FEATURE REQUEST","share app option usag"
"This was a great app for transferring files from and to my home network.","OTHER","app network transfer home file"
"But that is no longer available since the last update.","INFORMATION GIVING",""
"Looks like I'm going to have to go looking yet again.","OTHER",""
"can't read doc files property.","PROBLEM DISCOVERY",""
"the letters comes out in question marks in diamonds
Rename Tried renaming root file, Granted root, toast message says rename successful, but it failed to rename it.","PROBLEM DISCOVERY","grant mark root fail letter renam file messag toast diamond question"
"Looks cool, I'll try it again later on.","OTHER",""
"Good: Simple, quick and open source.","OTHER",""
"Problem: I set a folder as Home so it's the first thing I see when opening the app.","OTHER","app home set folder"
"The Home keeps getting reset back to root.","OTHER","root reset home get"
"I'm only using that because there's no option to have a shortcut widget for that folder on the phone Home Screen.","OTHER","shortcut use home folder screen widget option phone"
"Why is the Google play store icon different then actual app icon?","INFORMATION SEEKING","icon app store play"
"It's a minor thing but mismatching icons are kinda irritating.","OTHER",""
"Besides that the app is very solid and customizable.","OTHER",""
"Much room for additions The Design and interface feels exceedingly fluid but the app lacks many features.","FEATURE REQUEST","addit design featur fluid lack feel interfac"
"Consider adding features like System Analyser, gesture navigaton, tagging, favourites, FTP manager, trash, swipe for options etc.","FEATURE REQUEST","swipe favorit trash system featur analysi tag manag option navig etc consid"
"Beautiful UI, Throughput Speeds Need Improvement I have been a loyal ES File Manager fan for a long time.","FEATURE REQUEST","time speed manag file fan improv throughput"
"After getting spam notifications from it, I had to unfortunately ditch it.","OTHER",""
"I've tried Amaze before, but went back to ES.","OTHER",""
"No more.","OTHER",""
"Going to be using Amaze for a few months and really evaluate it well.","OTHER",""
"However, I have to say I love the UI.","OTHER",""
"I love the ease of use.","OTHER",""
"Great work devs!","OTHER",""
"I have seen benchmarks that put it quite a few steps below ES as far as read/write speeds.","OTHER","benchmark seen speed write step"
"Hopefully this can be improved as more people move away from ES.","OTHER",""
"It has lags and bugs
Like it, but.","OTHER",""
"Keeps crashing every single time after the latest update.","PROBLEM DISCOVERY",""
"Wiping out the app data seems to fix the issue.","PROBLEM DISCOVERY","fix wipe app issu datum"
"Love it!","OTHER",""
"Needs .zip functionality tho
add move to SD Card the app
Great This file manager is great and can be better: 1- a larger app launcher icon is better like other apps in lollipop.","FEATURE REQUEST","add app zip card tho icon lollipop manag pap file move function"
"2- some time app can't sort file and folder true.","PROBLEM DISCOVERY","sort time file folder"
