"sentence","category","transformed_sentence"
"I consider myself fairly good with technology, but this app is hard to use and the menus are not logically organized.","OTHER","menu organ technolog consid app"
"Good app for my wheel but  it doesn't upload image of more than and no video unlike directly on the web","PROBLEM DISCOVERY","wheel app imag web video"
"I'm a happy blogger, and this app is great!","OTHER",""
"Can't I sign in?","PROBLEM DISCOVERY",""
"Even when I entered my website that's hosted in WP, just says that my password or login is incorrect - even tho the same combo works EVERY, time on my laptop.","OTHER","host laptop enter time websit login tho password combo"
"What's going on?!","OTHER",""
"Gud","OTHER",""
"well","OTHER",""
"Really good displayy!","OTHER",""
"I can't make posts from the app.","PROBLEM DISCOVERY",""
"It defeats the purpose of me even having the app.","OTHER",""
"Please fix.","PROBLEM DISCOVERY",""
"Got it again","OTHER",""
"Enjoy blogging","OTHER",""
"Glad to have WP on the go!","OTHER",""
"Very usefull app","OTHER",""
"Hard to navigate and not at all intuitive on android platforms.","OTHER",""
"Many buttons are nonresponsive, but works in a pinch.better off working from the website.","OTHER",""
"I have an installation of WordPress that must use a cert for a different domain on the server.","INFORMATION GIVING","cert instal pre word server domain"
"When trying to sign in, I get a message about accepting an unverified cert, but tapping ""Yes"" doesn't sign me in and then provides me with the same message again, continuously in a loop.","INFORMATION GIVING","cert accept tri provid loop tap sign messag"
"Best","OTHER",""
"Nice","OTHER",""
"Seems like I cannot submit comment to the blog i followed.","PROBLEM DISCOVERY",""
"The comment somehow did not show up.","OTHER",""
"Please fix","PROBLEM DISCOVERY",""
"The last version was much better.","OTHER",""
"Now both app and desktop version are less useful than before.","OTHER",""
"Last update is step back.","OTHER",""
"why do you keep messing with the app all the time?","INFORMATION SEEKING",""
"This app used to be trash but it has greatly improved since the last time I used it!","OTHER",""
"Simply used","OTHER",""
"It used to be good, now I cant upload pictures.","PROBLEM DISCOVERY",""
"The old was better.","OTHER",""
"Simply love this","OTHER",""
"I don't like this new app.","OTHER",""
"I need the old one back.","FEATURE REQUEST",""
"Phew.","OTHER",""
"Hmmm this feels so nice","OTHER",""
"My complaint has been resolved, now it works like a charm.","OTHER",""
"Thank you.","OTHER",""
"Hate the new set up, what is it?","INFORMATION SEEKING",""
"Can you not just leave the layout as it is, forever changing.","OTHER",""
"So annoying","OTHER",""
"At least developers of this app are very prompt at fixing issues even though only few users experienced them.","OTHER","develop experienc app user fix issu"
"And the app is useful if you're a Wordpress user.","OTHER","user pre app word"
"Uploading new images never puts them on the blog.","OTHER",""
"New posts including those images don't display them.","PROBLEM DISCOVERY","post imag display includ"
"Can't proofread or spellchecker and hyperlink button doesn't work.","PROBLEM DISCOVERY","button proofread checker link spell"
"Stats don't let you see most popular posts or hits over all time","OTHER","time hit post stat"
"WordPress has been a great tool to get my voice out there in the world.","OTHER","voic pre word world tool"
"Check out my SUM City blog.","OTHER",""
"Hi!","OTHER",""
"Since my English was lack, I only say a little bit of my wants by using this app.","OTHER","use app lack bit nglish"
"I only use my phone to update my blog and since my browser (and of course my phone) can't works maximally, I hope you could add another ability that I found in website ver.","FEATURE REQUEST","hope updat found rev add browser cours blog abil phone"
"Like, update header image, or set up widget?","OTHER","set header widget imag"
"Well, thanks for creating this awesome app and I'll waiting for the next update.","OTHER","wait creat thank app updat"
"And one question again, why there is no justify icon in all WP version?","FEATURE REQUEST",""
"*justasking*","OTHER",""
"Can we please go back to the old stats page.","OTHER",""
"On the new one you can't see how many views of all time and it doesn't give you the option to see it.","PROBLEM DISCOVERY",""
"You were also able to see your best ever veiws but not any more.","OTHER",""
"Please fix","PROBLEM DISCOVERY",""
"That's all I get from the *official* Wordpress app.","OTHER",""
"this app dose not upload 8 MB file for shere , and used so many data.","OTHER","file datum app shear dose"
"and i cant upload media file by this app.","PROBLEM DISCOVERY","medium file app cant"
"thank you.","OTHER",""
"A must get","OTHER",""
"Just downloaded, and noticed posts contain no formatting, edited only to realise you have to enter HTML manually.","INFORMATION GIVING","contain format enter download post realist edit"
"If the web admin has WYSIWYG why doesn't the app?","INFORMATION SEEKING",""
"Uninstalling.","OTHER",""
"I just download it, too early to comment about the review","INFORMATION GIVING",""
".","OTHER",""
"but now I LUV IT!","OTHER",""
"Thanks","OTHER",""
"This is great aap fo me n so many helpful in my journalism study","OTHER",""
"I m a regular Google Blogger and frist time using WordPress its looks similar to Google blogger !","OTHER","use oogl look blogger pre word time"
"But it's ok !","OTHER",""
"WOW WHAT A GOOD TIME","OTHER",""
"Please fix the menu button on the top left corner.","PROBLEM DISCOVERY","menu left corner fix pleas button"
"Blogging made easy","OTHER",""
"App not working on s5.","PROBLEM DISCOVERY",""
"Its not uploading posts and pages.","OTHER",""
"Useless to me.","OTHER",""
"Fix it.","PROBLEM DISCOVERY",""
"Hildahoward)","OTHER",""
"So, after getting a reply from the developer, I gave the app another try.","OTHER","tri app repli get develop"
"Now it's locking up the whole phone.","OTHER",""
"Who cares about cuter icons when your whole system is frozen?!","PROBLEM DISCOVERY","care cuter system icon"
"What a disappointment.","OTHER",""
"I love Wordpress, but truly hate this app.","OTHER","app pre love word hate"
"well after I update my phone to lollipop, its fixed and every thing going smoothly.","INFORMATION GIVING",""
"I am always lose my posts updates because the app on my LGG3 Always hang up when I uploading any media , and I get upload failed .","PROBLEM DISCOVERY","lose fail updat upload app medium hang post"
"Nice","OTHER",""
"No comment","OTHER",""
"WordPress is an every day part of my life.","OTHER","life pre day word"
"I used to love this app,  made it very convenient to update my blog and post photos.","INFORMATION GIVING","love updat app photo post blog"
"For the past few weeks it is almost impossible to upload photos,  making the app almost useless as that's a huge part of my blog.","PROBLEM DISCOVERY","blog app photo week"
"If this were fixed I'd really like it again.","OTHER",""
"mantap","OTHER",""
"And I can't  find anything to replace it.","PROBLEM DISCOVERY",""
"It's kind of like an old girl friend I had years ago- we both knew we would part someday when the right one came along.","OTHER",""
"Most  importantt app for every site publisher.","OTHER",""
"Its good","OTHER",""
"K","OTHER",""
"Loved it lot.","OTHER",""
"I came across a weird problem.","OTHER",""
"I am using a plugin to compress all the uploaded images to 70%, and it works perfectly through web browsers.","OTHER","use compr browser plug web imag"
"But, unfortunately mobile app doesn't seem to compress any images uploaded through the app.","PROBLEM DISCOVERY","compr upload app imag"
"Please fix it people !","PROBLEM DISCOVERY",""
"Thankyou very muuchhh!!","OTHER",""
"A great platform for beginners who are seriously considering blogging!","OTHER","beginn platform consid blog"
"Superb","OTHER",""
"Gold","OTHER",""
"Why couldn't  this be as beautiful  as  your mobile web page.","PROBLEM DISCOVERY",""
"This app refuses to add categories.","OTHER","refus add categori app"
"Clunky.","OTHER",""
"I uploaded multi photos to my site.via browser it use the thumbnails of images which I want.","OTHER","thumbnail upload browser photo multu imag site"
".but when I upload from this app It use full size image.help needed on this","OTHER","imag upload app size help"
"Awesome product by dev team and they must be crafted with 5 star badges, ya there is such updation needed like activating wallpaper needs such tym ( hard to set them) .","FEATURE REQUEST","craft star activ team inund badg set product"
"But afterall wow :)","OTHER",""
"nice app","OTHER",""
"Won't  even allow  logins","PROBLEM DISCOVERY",""
"Ol","OTHER",""
"Will not allow me to login to my self hosted site.","OTHER","allow host login self site"
"Login works fine in browser.","OTHER",""
"Whenever I try to upload any media file it always says that an error occurred.Its worthless app.can't use.","PROBLEM DISCOVERY","file tri upload occur medium error whenev worthl"
"Sorry to say, but I cant find xmlrpc on wp 4.1.","PROBLEM DISCOVERY",""
"Actually it was enabled automatically.","OTHER",""
"But I still cannt login.","OTHER",""
"Anyone can help?","OTHER",""
"Downloaded because I heard this app got better.","OTHER",""
"Lies.","OTHER",""
"Can't even add my self-hosted site!","PROBLEM DISCOVERY","host add self site"
"All I get is an error saying it can't connect to the site.","PROBLEM DISCOVERY","say error connect site"
"IT'S BEEN 5 MONTHS.","OTHER",""
"Great","OTHER",""
"Literally a low storage and a perfect app","OTHER",""
"Good, Not Great","OTHER",""
"V","OTHER",""
"Awesome","OTHER",""
"Please un-f this app so that I can use it on my Samsung galaxy s5 again.","INFORMATION GIVING","pleas amsun app galaxi"
"Mantab, posting, update, sharing on your hand.","OTHER","hand post bantam share"
"Awesome","OTHER",""
"This app has just stopped working.","OTHER",""
"I've uninstalled and reinstalled a few times and it's just not working","PROBLEM DISCOVERY",""
"Kece banget","OTHER",""
"I can do things on my moon phone","OTHER",""
"Great material redesign.","OTHER",""
"Use your brain","OTHER",""
"I have a hard time connecting to other bloggers?!?!","OTHER",""
"For some reason not a lot of people use it but it's the only one that I could download.","OTHER","download lot reason person"
"Can't Login into it - V3.5 , I re installed it again .","PROBLEM DISCOVERY",""
